tx_hash,sending_wallet,receiving_wallet,transaction_amount,coin_type,date_sent,time_sent,sending_wallet_source,receiving_wallet_source,input_addresses,output_addresses,total_input_value,total_output_value,fee
7dc165fe36c69524742fe334c28ac5297b517fad13ba25f94eb2e5b7b37fd8d4,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qpxtz965udn8x9sqk64mz5m68xrznrrtxcfp2eu,0.01210592,BTC,2022-07-13,07:53:35,Hacker DB,Blockchain.info,['bc1qpxtz965udn8x9sqk64mz5m68xrznrrtxcfp2eu'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qpxtz965udn8x9sqk64mz5m68xrznrrtxcfp2eu']",0.01367087,0.01365113,1.974e-05
bd5b338d590e30f182d00721bfb5afbec971c0983be683b9f133a110292e3636,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,37eU6QghdBrV8euTiMDrb5DXPKA7vXjm9L,0.002626,BTC,2022-07-13,00:23:46,Hacker DB,Blockchain.info,['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c'],"['37eU6QghdBrV8euTiMDrb5DXPKA7vXjm9L', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']",0.00278593,0.00276356,2.237e-05
bd5b338d590e30f182d00721bfb5afbec971c0983be683b9f133a110292e3636,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.00013756,BTC,2022-07-13,00:23:46,Hacker DB,Blockchain.info,['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c'],"['37eU6QghdBrV8euTiMDrb5DXPKA7vXjm9L', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']",0.00278593,0.00276356,2.237e-05
76abf346450c26637d7360e8447589f23f5d64565c7f8d7653912dc3baf6cd51,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qjkyxduul2ugd4sfm5v6auf8anx4q5lz5y5272g,0.00072797,BTC,2022-07-11,22:40:45,Hacker DB,Blockchain.info,['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c'],"['bc1qjkyxduul2ugd4sfm5v6auf8anx4q5lz5y5272g', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']",0.00353611,0.0035139,2.221e-05
76abf346450c26637d7360e8447589f23f5d64565c7f8d7653912dc3baf6cd51,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.00278593,BTC,2022-07-11,22:40:45,Hacker DB,Blockchain.info,['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c'],"['bc1qjkyxduul2ugd4sfm5v6auf8anx4q5lz5y5272g', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']",0.00353611,0.0035139,2.221e-05
6ef4ddcc054aca3a0babe922b616b881bfb1b01a8b2a42e5bb6e1b10034ccb93,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qjkyxduul2ugd4sfm5v6auf8anx4q5lz5y5272g,0.00082427,BTC,2022-07-11,22:38:12,Hacker DB,Blockchain.info,['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c'],"['bc1qjkyxduul2ugd4sfm5v6auf8anx4q5lz5y5272g', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']",0.00437963,0.00436038,1.925e-05
6ef4ddcc054aca3a0babe922b616b881bfb1b01a8b2a42e5bb6e1b10034ccb93,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.00353611,BTC,2022-07-11,22:38:12,Hacker DB,Blockchain.info,['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c'],"['bc1qjkyxduul2ugd4sfm5v6auf8anx4q5lz5y5272g', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']",0.00437963,0.00436038,1.925e-05
114d93751dd9554a1da485d89404e586871507a6f9b408d76aca92e1d83ed808,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.00437963,BTC,2022-07-11,21:47:16,Hacker DB,Blockchain.info,['1264C9EEVeWyi3nzjPzZaE9XWYe6DB4qMm'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', '1PpJ8ZrGkMY6NWbXj4iZ6UFh4br7ddcteM']",0.02785554,0.02781852,3.702e-05
114d93751dd9554a1da485d89404e586871507a6f9b408d76aca92e1d83ed808,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,1PpJ8ZrGkMY6NWbXj4iZ6UFh4br7ddcteM,0.02343889,BTC,2022-07-11,21:47:16,Hacker DB,Blockchain.info,['1264C9EEVeWyi3nzjPzZaE9XWYe6DB4qMm'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', '1PpJ8ZrGkMY6NWbXj4iZ6UFh4br7ddcteM']",0.02785554,0.02781852,3.702e-05
dd4d83909f054f6ab9c73d365e0adcd8cdf97dc57f49a01fd1808ae48121724e,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,1Bx4kSAxeoLGc6kESdJVeo56wjUhefE5ku,0.024924,BTC,2022-07-09,00:23:34,Hacker DB,Blockchain.info,"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']",['1Bx4kSAxeoLGc6kESdJVeo56wjUhefE5ku'],0.02499582,0.024924,7.182e-05
195f2c198c9420527b7bc88943618a977eb0e6c1ec0fdf4ac479375c0a0ffe1d,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1q9dmjxzr2r9kjqyz5qz4zq4prm3tev9qvex28nu,0.08755305,BTC,2022-07-06,22:05:27,Hacker DB,Blockchain.info,['bc1qx73lf8gz2a4mcymkh8y0p3zf2pmy75mjmqff4p'],"['bc1q9dmjxzr2r9kjqyz5qz4zq4prm3tev9qvex28nu', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']",0.10001822,0.09996788,5.034e-05
195f2c198c9420527b7bc88943618a977eb0e6c1ec0fdf4ac479375c0a0ffe1d,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.01241483,BTC,2022-07-06,22:05:27,Hacker DB,Blockchain.info,['bc1qx73lf8gz2a4mcymkh8y0p3zf2pmy75mjmqff4p'],"['bc1q9dmjxzr2r9kjqyz5qz4zq4prm3tev9qvex28nu', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']",0.10001822,0.09996788,5.034e-05
5e0a45c18159e49c73071aa2d616d48e8d3c72c3a933ca8f595112dea9981ec2,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.01258099,BTC,2022-07-03,03:35:42,Hacker DB,Blockchain.info,"['bc1qad9v7juv24avca9xnjcsnasywm4a8ecuzp8f7d', '3BKZgnRB9wj7cX64wuYo1qDRYeuzYreZ2T']","['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1q9eptjztvhu8kdcwm9r749kje02064zhxrmhxz3']",0.02309614,0.02308902,7.12e-06
5e0a45c18159e49c73071aa2d616d48e8d3c72c3a933ca8f595112dea9981ec2,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1q9eptjztvhu8kdcwm9r749kje02064zhxrmhxz3,0.01050803,BTC,2022-07-03,03:35:42,Hacker DB,Blockchain.info,"['bc1qad9v7juv24avca9xnjcsnasywm4a8ecuzp8f7d', '3BKZgnRB9wj7cX64wuYo1qDRYeuzYreZ2T']","['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1q9eptjztvhu8kdcwm9r749kje02064zhxrmhxz3']",0.02309614,0.02308902,7.12e-06
24574836c18d249a185a207549a953b0f816a9bc40657086d1034e71f13fdb05,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,1PPPvKVqgVM14WAAxRp2QQC4PCWfusJAJs,0.0287,BTC,2022-06-29,00:36:06,Hacker DB,Blockchain.info,"['bc1qdp320y2wwya9l9gj2pucnfr5m34hdhlm58srcu', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1q724v99wkgntjfnh9xlg2e6yscml28eumtajm6e']",['1PPPvKVqgVM14WAAxRp2QQC4PCWfusJAJs'],0.02874403,0.0287,4.403e-05
